path,pnl
368,-0.0003808618394377577
369,0.0006816005997732297
370,0.003513366998565415
371,-0.0005526855879361541
372,-1.261662163365429e-05
373,0.008143775139302062
374,-0.001092877319936869
375,-0.0008326690934461117
376,-0.0005761282293692549
377,-0.004066674264566
378,0.004779773158884115
379,-0.0013071862041147408
380,0.0006612659906604597
381,-0.00533161488769629
382,-0.0008079058543217771
383,-0.0018639698886949061
384,-0.0013366565313848167
385,0.001269555366667324
386,-0.0008017866317594764
387,0.0011439435971124928
388,0.0010757590070971101
389,0.00018877184868429375
390,-0.0003745962907382161
391,-0.0005992949092799825
392,0.00212918012153139
393,0.00017268643521650695
394,-0.003305315190725633
395,-0.002235503122771593
396,-0.0018393260580621999
397,0.0033710859446519637
398,0.0015863912242068956
399,0.002338960876492236
400,-0.003308721722454333
401,-0.0006865103467061928
402,-0.002752316344063576
403,-0.0014996252926945837
404,0.008438613895128677
405,0.00018924484674753828
406,-0.008636800261085702
407,-0.003848598190502539
408,0.0009653404224419948
409,0.0031799375579443664
410,0.002300348260113827
411,-0.00038513313782704135
412,-0.0015172458390195968
413,-0.0010612486056731374
414,0.0025494715514216013
415,-0.00042075645939121387
416,-0.0022112273204560706
417,-0.0016700547441992342
418,-0.0015063653001616828
419,-0.0014243130371929258
420,0.0008676386612585313
421,-0.0002937759266630344
422,-0.0004691764536768339
423,-0.0015250094641345857
424,0.0009793529922033084
425,4.4524343343014084e-05
426,0.0006924829209747941
427,-0.0015028362733178202
428,0.001370099399407243
429,-0.0009046020938481281
430,0.0011448016664579175
431,-0.001653285909068325
432,-5.628880641637888e-05
433,-0.0006878031381116552
434,0.0005017356709566823
435,-0.0015735786180146594
436,-0.006533092212337741
437,0.000351457112222596
438,0.001410434829273166
439,0.00279118777751072
440,-0.0010590957855203254
441,0.000327674442785586
442,-0.0009996174245303635
443,0.00045254866059640797
444,0.0002677362927299143
445,-0.003588763433980402
446,-0.00031092254126696695
447,0.0009790444695010336
448,0.0068798410895216655
449,-0.001232895251636057
450,-0.004694260913183923
451,0.0009521064860934271
452,0.0004476410777010849
453,-0.0009883557999033066
454,4.613478944026639e-05
455,0.0011170249923839748
456,-0.0011389336989323102
457,0.0038933373358698287
458,-0.0021432454005085866
459,0.00018850983347967745
460,-0.0007854102278292974
461,-0.0017720818014266282
462,0.0019722767951401545
463,-0.0008515023321408347
464,-0.0020818235833779263
465,-0.0017596341773413887
466,0.0006388219304975795
467,-0.004452539128803982
468,-0.002452452082212675
469,-0.0006226583832780186
470,-0.00028790931532407527
471,-0.001468696160239593
472,-0.0003747259479547349
473,0.0011928870452418807
474,0.006162931391264512
475,-0.0007950988177101159
476,-0.004145049312389313
477,-0.00018855557597574624
478,-0.003949714534335014
479,3.27266057009723e-06
480,0.0025661051676166835
481,-0.0022312654741649673
482,0.00495325568904692
483,-0.00015197951261872533
484,0.0008390410369154555
485,-0.00043692836390007983
486,0.0022589846819542903
487,-0.00047312036642136514
488,-0.00046805628920676385
489,0.00015168916747843042
490,0.00027441393751748144
491,-0.002038713203107434
492,-0.0005141712453030461
493,-0.0008085723533175493
494,0.0004597023929041953
495,-0.0005285937413235242
496,-0.0006903997459399346
